code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket
002722,金轮股份,纺织机械,江苏,68.02,4574.16,17546.65,219717.3,123843.96,30562.9,111009.1,6.33,0.14,9.9,3.51,20140128
600862,中航高科,航空,江苏,0.0,63792.85,139304.91,884520.38,647413.63,103574.97,144466.98,1.04,-0.008,2.39,5.79,19940520
300217,东方电热,电器仪表,江苏,133.63,87022.14,127349.36,224151.13,166223.02,41304.28,86072.88,0.68,0.008,1.42,3.1,20110518
002230,科大讯飞,软件服务,安徽,143.28,110035.63,128662.67,862331.88,485309.84,86282.31,377005.34,2.93,0.055,4.96,6.35,20080512
300303,聚飞光电,半导体,深圳,45.16,40772.73,68805.34,243062.13,187081.31,40756.48,53909.92,0.78,0.042,2.51,3.01,20120319
600057,象屿股份,仓储物流,福建,37.94,55332.71,117077.93,3045449.0,2267957.25,378296.16,350671.16,3.0,0.066,5.22,1.93,19970604
600833,第一医药,医药商业,上海,63.51,22308.63,22308.63,113822.76,61798.88,8649.8,6518.93,0.29,0.059000000000000004,3.19,4.73,19940224
002150,通润装备,机械基件,江苏,63.95,25020.0,25020.0,89243.25,57651.23,25450.4,4534.43,0.18,0.055999999999999994,2.54,5.68,20070810
002342,巨力索具,机械基件,河北,121.47,82293.09,96000.0,391110.13,189376.27,145266.41,67769.74,0.71,0.012,2.52,2.23,20100126
002358,森源电气,电气设备,河南,69.6,69215.22,79559.54,487076.94,349779.34,97769.03,42424.09,0.53,0.054000000000000006,2.78,5.4,20100210
002417,三元达,通信设备,福建,0.0,19504.09,27000.0,96106.13,91318.9,839.52,40803.03,1.51,-0.106,1.55,8.87,20100601
002634,棒杰股份,服饰,浙江,95.96,25449.93,46100.26,108107.06,48081.8,17874.75,34607.17,0.75,0.026000000000000002,1.44,6.95,20111205
000935,四川双马,水泥,四川,0.0,31941.0,76344.03,551810.0,80070.55,420819.19,99226.86,1.3,-0.022000000000000002,3.42,1.82,19990824
300171,东富龙,医疗保健,上海,33.21,33302.14,63456.48,401826.19,318312.19,37951.12,116722.88,1.84,0.136,4.63,3.91,20110201
600108,亚盛集团,农业综合,甘肃,179.8,194691.52,194691.52,756995.63,329359.69,141245.59,53895.9,0.28,0.006999999999999999,2.41,2.07,19970818
002366,台海核电,专用机械,四川,51.71,10769.8,43352.87,434500.44,191960.81,137217.27,74047.71,1.71,0.259,3.51,15.25,20100312
000880,潍柴重机,机械基件,山东,135.33,13513.5,27610.05,338170.5,122926.4,134377.75,58911.36,2.13,0.024,4.68,2.79,19980402
000635,英 力 特,化工原料,宁夏,144.13,30308.75,30308.75,316746.34,80362.21,224108.42,187856.88,6.2,0.019,9.24,1.21,19961120
300380,安硕信息,软件服务,上海,546.55,4832.25,13744.0,55723.3,45187.43,3097.37,14314.15,1.04,0.021,3.11,14.59,20140128
600480,凌云股份,汽车配件,河北,23.92,36171.48,45093.42,910380.63,546006.44,205256.48,173939.25,3.86,0.136,7.49,1.74,20030815
002044,美年健康,医疗保健,江苏,0.0,55579.69,242148.27,438121.34,167807.97,63971.8,131525.63,0.54,-0.053,1.21,11.27,20050518
000663,永安林业,林业,福建,0.0,17031.85,34101.98,398585.5,213035.41,44747.3,160945.36,4.72,-0.05,5.84,2.01,19961206
002365,永安药业,化学制药,湖北,89.27,15375.74,18700.0,119896.05,52579.19,57343.0,60456.65,3.23,0.048,6.01,2.88,20100305
002479,富春环保,火力发电,浙江,47.41,72997.13,79635.0,490290.19,135279.52,231500.59,124889.77,1.57,0.055,3.48,3.01,20100921
000971,高升控股,互联网,湖北,73.76,24254.88,43094.53,176148.02,32932.25,4288.52,162341.42,3.77,0.081,3.95,6.08,20000427
002732,燕塘乳业,乳制品,广东,113.14,6077.18,15735.0,95429.43,37100.6,26888.4,31940.59,2.03,0.057,5.05,5.12,20141205
002392,北京利尔,其他建材,北京,50.13,64016.16,119855.95,474959.31,343075.56,41446.81,99308.53,0.83,0.025,2.41,2.04,20100423
600593,大连圣亚,旅游景点,辽宁,0.0,9200.0,9200.0,60744.61,10822.13,22124.85,19775.53,2.15,-0.105,4.09,7.21,20020711
300006,莱美药业,化学制药,重庆,90.73,56256.21,81224.11,259888.92,104600.61,89202.34,117309.13,1.44,0.024,2.05,4.2,20091030
600662,强生控股,公共交通,上海,75.6,105336.21,105336.21,680713.69,277492.97,225320.3,76741.4,0.73,0.034,3.05,3.42,19930614
002457,青龙管业,塑料,宁夏,0.0,26321.41,33499.19,250689.95,134458.27,35310.56,82085.86,2.45,-0.004,5.3,1.85,20100803
603789,星光农机,农用机械,浙江,74.61,8000.0,20000.0,144422.72,93545.61,22969.06,57458.93,2.87,0.094,5.25,5.37,20150427
600857,宁波中百,百货,浙江,68.96,22431.99,22431.99,78216.61,40100.26,12500.62,6507.8,0.29,0.057999999999999996,2.77,5.74,19940425
600426,华鲁恒升,农药化肥,山东,12.56,95362.5,95886.5,1182623.75,172178.88,847063.31,236268.55,2.46,0.231,7.93,1.46,20020620
000797,中国武夷,全国地产,福建,106.05,42818.08,49979.8,1033822.63,956528.88,18542.57,83280.71,1.67,0.04,4.12,3.41,19970715
000922,佳电股份,电气设备,黑龙江,0.0,45790.05,54366.73,316725.84,229985.91,56243.13,114204.02,2.1,-0.055,3.38,2.88,19990618
002166,莱茵生物,中成药,广西,71.76,34899.03,43728.14,204505.42,137464.13,12811.75,26166.93,0.6,0.038,1.86,5.89,20070913
300137,先河环保,环境保护,河北,122.05,29059.83,34439.53,160552.25,106215.15,24080.95,67777.0,1.97,0.028999999999999998,4.0,3.49,20101105
002304,洋河股份,白酒,江苏,11.2,123373.81,150698.8,3559519.5,2282129.75,695412.38,74174.5,0.49,1.63,16.85,4.33,20091106
600301,*ST南化,化工原料,广西,0.0,23514.81,23514.81,83713.56,40182.35,6867.11,109378.11,4.65,-0.036000000000000004,1.03,11.22,20000712
600359,新农开发,农业综合,新疆,0.0,38151.28,38151.28,296515.22,139104.92,92478.06,93757.4,2.46,-0.045,2.09,4.64,19990429
601958,金钼股份,小金属,陕西,0.0,322660.44,322660.44,1580782.38,617333.19,274944.5,675335.19,2.09,-0.025,3.94,2.0,20080417
002541,鸿路钢构,钢加工,安徽,32.56,16490.31,26800.0,713723.81,552626.0,123313.01,119574.7,4.46,0.126,9.53,1.72,20110118
300119,瑞普生物,生物制药,天津,61.92,20303.66,38914.62,236881.45,89403.55,60794.9,73777.34,1.9,0.061,4.19,3.61,20100917
002433,太安堂,中成药,广东,49.0,67497.39,77262.52,637404.56,434653.09,76297.13,295931.63,3.83,0.049,5.76,1.68,20100618
600602,仪电电子,软件服务,上海,111.45,87957.25,132683.52,449556.69,286462.38,29482.52,142782.02,1.08,0.023,2.5,4.1,19901219
000061,农 产 品,农业综合,深圳,1246.89,169152.95,169696.41,1645730.38,319819.34,279896.72,262646.81,1.55,0.002,2.86,4.23,19970110
300395,菲利华,玻璃,湖北,136.45,13860.66,19650.0,92927.3,62724.61,14729.99,25903.27,1.32,0.049,3.71,7.16,20140910
600116,三峡水利,水力发电,重庆,38.37,88800.54,99300.54,448561.81,128925.47,232555.3,140390.0,1.41,0.047,2.31,3.13,19970804
002631,德尔未来,家居用品,江苏,109.21,28624.77,64984.8,188739.13,87723.65,37578.57,38805.68,0.6,0.061,2.44,10.85,20111111
002693,双成药业,化学制药,海南,0.0,40341.67,41918.55,144115.63,29047.4,27022.05,34260.87,0.82,-0.027000000000000003,2.19,4.13,20120808
300230,永利股份,塑料,上海,71.96,10538.7,20472.28,167674.75,83740.25,36941.44,50375.1,2.46,0.094,5.04,5.35,20110615
002396,星网锐捷,通信设备,福建,0.0,52659.0,53911.12,460677.06,330799.25,44555.57,84638.15,1.57,-0.019,4.83,3.72,20100623
002471,中超控股,电气设备,江苏,153.72,125816.47,126800.0,853641.81,658250.06,116265.05,2628.9,0.02,0.01,1.36,4.41,20100910
002049,紫光国芯,元器件,河北,105.49,59257.73,60681.8,406566.31,198581.95,34309.56,62544.01,1.03,0.10300000000000001,4.84,9.02,20050606
600589,广东榕泰,塑料,广东,60.31,60173.0,70530.59,512426.69,247075.3,71637.46,128892.51,1.83,0.037000000000000005,4.1,2.19,20010612
000596,古井贡酒,白酒,安徽,17.24,38359.91,50360.0,836087.0,586857.06,170014.73,129493.85,2.57,0.6829999999999999,10.24,4.6,19960927
600383,金地集团,全国地产,深圳,36.01,450084.94,450084.94,14551642.0,12196409.0,28283.05,430487.34,0.96,0.07400000000000001,7.53,1.42,20010412
002083,孚日股份,纺织,山东,14.19,85513.97,90800.0,767436.69,403440.5,283679.19,126124.97,1.39,0.105,3.4,1.75,20061124
002056,横店东磁,元器件,浙江,37.1,82163.28,82180.0,522806.0,322351.0,158035.36,144280.23,1.76,0.11599999999999999,4.44,3.88,20060802
000519,江南红箭,矿物制品,湖南,290.1,49554.73,103322.4,510417.56,262076.7,172552.63,102044.32,0.99,0.01,4.06,2.78,19931008
000803,金宇车城,纺织,四川,0.0,9769.28,12773.08,48047.14,41711.46,719.84,2009.93,0.16,-0.06,0.86,24.12,19980303
600808,马钢股份,普钢,安徽,0.0,596775.13,770068.13,6100012.5,1943229.63,3326201.5,832906.75,1.08,-0.045,2.36,1.01,19940106
300192,科斯伍德,染料涂料,江苏,80.41,17442.0,24255.0,78819.93,45135.31,30346.5,20063.38,0.83,0.037000000000000005,2.84,4.18,20110322
300273,和佳股份,医疗保健,广东,63.48,51257.28,78782.35,386436.72,209814.5,14925.09,95731.34,1.22,0.068,2.95,5.82,20111026
002556,辉隆股份,其他商业,安徽,60.71,46392.25,47840.0,586890.75,406643.78,54689.78,104698.4,2.19,0.055999999999999994,4.55,2.99,20110302
000416,民生控股,多元金融,山东,0.0,53161.03,53187.14,140215.02,110460.26,4668.27,1330.87,0.03,-0.021,1.62,4.38,19960719
300115,长盈精密,元器件,深圳,34.61,89309.85,89626.29,529062.44,279110.28,182239.44,153122.91,1.71,0.153,3.86,5.5,20100902
000502,绿景控股,区域地产,广东,0.0,18332.83,18481.96,48833.67,44915.87,3094.13,2282.03,0.12,-0.08199999999999999,0.89,21.13,19921123
000731,四川美丰,农药化肥,四川,0.0,59148.42,59148.42,498525.31,182886.7,235462.72,64085.73,1.08,-0.008,4.58,1.54,19970617
603025,大豪科技,电脑设备,北京,71.04,5100.0,44700.0,166122.23,135530.13,18233.47,46907.05,1.05,0.111,3.38,9.38,20150422
600129,太极集团,中成药,重庆,1.96,42689.39,42689.39,999588.69,532620.75,181268.47,21943.88,0.51,2.154,3.76,4.5,19971118
002215,诺 普 信,农药化肥,深圳,21.16,69321.42,92443.5,355533.25,193198.47,24038.32,16107.9,0.17,0.11699999999999999,2.03,4.88,20080218
002197,证通电子,电器仪表,深圳,526.45,33714.25,42603.67,303508.91,178236.06,49113.9,42293.01,0.99,0.009000000000000001,2.84,6.36,20071218
002734,利民股份,农药化肥,江苏,35.79,8673.67,13000.0,124536.65,43038.81,51233.89,33346.55,2.57,0.22399999999999998,6.16,5.2,20150127
300067,安诺其,染料涂料,上海,39.42,34404.89,52683.73,153388.81,89879.71,29452.95,14154.48,0.27,0.052000000000000005,1.8,4.53,20100421
002292,奥飞娱乐,影视音像,广东,115.89,67387.7,130893.84,758917.0,347362.72,25133.56,140481.88,1.07,0.061,3.43,8.3,20090910
600566,济川药业,中成药,湖北,23.6,17063.03,80962.39,393710.72,201570.75,87835.75,98768.36,1.22,0.258,3.68,6.62,20010822
000703,恒逸石化,化纤,广西,19.99,115358.77,130613.27,2399150.0,831093.13,874099.13,94695.4,0.73,0.11599999999999999,4.92,1.89,19970328
000029,深深房Ａ,区域地产,深圳,80.0,89166.0,101166.0,427284.59,367995.28,4835.05,97824.49,0.97,0.031,2.33,4.22,19930915
300189,神农基因,种植业,海南,0.0,87879.17,102400.0,226011.91,140727.84,31919.35,28040.91,0.27,-0.004,1.38,3.75,20110316
000831,*ST五稀,小金属,山西,0.0,98088.13,98088.89,222550.97,191674.86,14938.37,75535.68,0.77,-0.016,2.12,6.26,19980911
300039,上海凯宝,中成药,上海,24.45,61623.6,82954.56,253545.45,203225.42,39540.31,27638.06,0.33,0.1,2.52,3.89,20100108
600299,安迪苏,化工原料,北京,16.5,52270.76,268190.13,1925608.75,962585.81,612690.31,223245.7,0.83,0.209,4.1,3.36,20000420
600692,亚通股份,水运,上海,162.59,25501.05,35176.41,263257.47,212028.47,4280.6,6123.2,0.17,0.022000000000000002,1.69,8.48,19931119
600219,南山铝业,铝,山东,71.96,283518.44,283518.44,3468779.5,1034306.13,1255569.25,1427376.25,5.03,0.026000000000000002,8.39,0.88,19991223
601877,正泰电器,电气设备,浙江,19.1,131490.64,131490.64,1251896.63,909427.81,213750.3,182366.3,1.39,0.247,5.34,3.52,20100121
000977,浪潮信息,电脑设备,山东,46.5,95972.57,99928.27,842132.81,694290.69,23855.17,162999.34,1.63,0.12,3.95,5.63,20000608
600052,浙江广厦,区域地产,浙江,0.0,87178.9,87178.9,612548.94,513274.69,20985.61,4156.77,0.05,-0.008,1.82,3.45,19970415
600595,中孚实业,铝,河南,19.8,151487.38,174154.05,2558775.0,587509.13,1167723.63,281379.34,1.62,0.065,2.8,1.83,20020626
000799,酒鬼酒,白酒,湖南,66.9,22420.16,32492.9,228720.7,146715.73,52024.44,116125.95,3.57,0.087,5.49,4.24,19970718
300272,开能环保,环境保护,上海,124.64,20053.77,33182.14,157154.63,70495.02,23000.61,13524.67,0.41,0.03,1.86,7.92,20111102
000921,海信科龙,家用电器,广东,17.18,90206.29,136272.53,1560169.88,984787.69,345423.5,215552.92,1.58,0.107,3.08,2.4,19990713
002464,金利科技,塑料,江苏,232.23,14559.0,14559.0,241543.45,42141.15,310.61,88507.4,6.08,0.064,6.79,8.77,20100831
002706,良信电器,电气设备,上海,70.39,7187.12,25884.69,177562.52,125425.47,25370.07,93618.53,3.62,0.09300000000000001,5.53,4.71,20140121
600298,安琪酵母,食品,湖北,31.12,81071.92,82408.09,662006.38,251749.91,352251.56,114529.85,1.39,0.136,3.76,4.51,20000818
600801,华新水泥,水泥,湖北,0.0,97277.13,149757.13,2528873.0,510886.84,1539989.38,250899.8,1.68,-0.091,6.31,0.98,19940103
601100,恒立液压,工程机械,江苏,442.87,24727.5,63000.0,489086.59,210834.2,161227.27,208606.77,3.31,0.006,5.51,2.05,20111028
000939,凯迪生态,新型电力,湖北,31.38,94100.78,150729.23,3453456.75,967627.69,1163436.88,397692.38,2.64,0.063,4.96,1.59,19990923
300444,双杰电气,电气设备,北京,206.45,9725.29,28339.11,118898.47,100673.72,15134.63,30764.33,1.09,0.033,2.92,9.47,20150423
002532,新界泵业,农用机械,浙江,41.08,22887.33,32127.0,173036.31,68210.36,49550.12,39163.76,1.22,0.086,3.85,3.66,20101231
000028,国药一致,医药商业,深圳,27.73,23326.17,36263.19,1417232.88,1218011.0,109801.97,186389.45,5.14,0.5489999999999999,15.59,3.91,19930809
000951,中国重汽,汽车整车,山东,45.09,67084.28,67108.07,1725967.75,1503324.25,154734.41,68408.81,1.02,0.053,6.84,1.4,19991125
000593,大通燃气,供气供热,四川,571.36,22317.83,35863.1,77981.38,26931.53,37489.35,27011.4,0.75,0.006,2.32,5.58,19960312
000727,华东科技,元器件,江苏,0.0,122121.38,226478.34,3063070.0,414010.5,85569.18,883831.13,3.9,-0.01,4.74,1.42,19970520
600594,益佰制药,中成药,贵州,35.06,78235.82,79192.74,559869.38,232829.47,88915.0,76838.77,0.97,0.10400000000000001,4.61,3.16,20040323
002551,尚荣医疗,医疗保健,深圳,51.67,26857.32,44407.3,314207.91,227592.84,23317.32,61063.63,1.38,0.106,3.42,6.4,20110225
002214,大立科技,电器仪表,浙江,892.24,35534.01,45866.67,137145.0,115504.21,9114.15,19816.56,0.43,0.003,2.09,5.65,20080218
000716,黑芝麻,食品,广西,50.06,22382.83,31929.22,299204.16,141750.91,79541.85,121154.8,3.79,0.07,5.53,2.54,19970418
000902,新洋丰,农药化肥,湖北,17.86,61338.12,131844.92,688082.5,383009.13,213219.72,127984.9,0.97,0.16399999999999998,3.72,3.15,19990408
300293,蓝英装备,专用机械,辽宁,183.31,26813.14,27000.0,178275.27,128626.36,15796.87,15907.65,0.59,0.023,2.52,6.66,20120308
600078,澄星股份,化工原料,江苏,90.77,66257.28,66257.28,644198.0,314624.97,198489.45,39005.4,0.59,0.017,2.71,2.26,19970627
600265,*ST景谷,林业,云南,0.0,12980.0,12980.0,34762.71,22043.97,8245.32,17589.5,1.36,-0.062,-0.69,-35.46,20000825
000568,泸州老窖,白酒,四川,16.72,140177.2,140225.25,1283777.5,918164.19,107256.81,65321.8,0.47,0.424,7.73,3.67,19940509
600616,金枫酒业,红黄药酒,上海,20.59,48803.76,51461.92,229575.52,143823.34,38721.15,52993.75,1.03,0.121,3.92,2.55,19920929
002163,中航三鑫,装修装饰,深圳,0.0,74215.53,80355.0,655348.19,262941.28,145247.63,58584.05,0.73,-0.004,0.9,7.39,20070823
600776,东方通信,通信设备,浙江,144.59,95600.0,125600.0,373025.69,294082.75,20131.97,89252.81,0.71,0.013000000000000001,2.37,3.28,19961126
002781,奇信股份,装修装饰,深圳,59.43,4500.0,22500.0,311036.03,303225.97,5269.65,70670.2,3.14,0.175,6.96,5.97,20151222
002662,京威股份,汽车配件,北京,47.53,57643.0,75000.0,687823.25,264471.44,156733.55,209147.31,2.79,0.08199999999999999,5.9,2.63,20120309
601968,宝钢包装,广告包装,上海,0.0,28333.33,83333.32,531743.13,212966.02,244901.67,75259.71,0.9,-0.021,2.39,3.71,20150611
600189,吉林森工,林业,吉林,8.67,31050.0,31050.0,430447.19,158265.11,39364.71,71551.13,2.3,0.303,4.8,2.19,19981007
600596,新安股份,农药化肥,浙江,0.0,67918.46,67918.46,775064.38,288133.0,332102.78,74862.65,1.1,-0.07,5.78,1.24,20010906
002001,新 和 成,化学制药,浙江,34.76,107300.45,108891.89,967885.88,477809.34,270163.06,71803.31,0.66,0.14300000000000002,6.62,3.01,20040625
002323,雅百特,建筑施工,江苏,189.71,26139.19,74572.96,107562.97,84971.07,1393.02,9060.82,0.12,0.015,0.83,13.91,20091218
002602,世纪华通,汽车配件,浙江,39.61,56597.8,102709.2,518917.59,181879.63,101484.31,189498.98,1.85,0.11800000000000001,4.0,4.69,20110728
002554,惠博普,石油开采,北京,66.44,26686.13,53562.5,323963.16,191052.27,38316.9,104660.61,1.95,0.052000000000000005,3.93,3.5,20110225
600135,乐凯胶片,化工原料,河北,106.87,36834.3,37299.17,196576.66,134733.0,24181.01,89991.36,2.41,0.039,4.36,3.79,19980122
603883,老百姓,医药商业,湖南,39.47,8412.32,26700.0,413624.78,261216.0,21077.71,108511.17,4.06,0.29600000000000004,8.6,5.43,20150423
000100,TCL 集团,家用电器,广东,38.67,899377.63,1221368.13,12442896.0,6246454.0,2596865.0,506218.09,0.41,0.021,2.02,1.64,20040130
600158,中体产业,文教休闲,天津,0.0,65749.53,84373.53,378478.41,342446.56,10961.75,2380.65,0.03,-0.013000000000000001,1.83,9.33,19980327
300396,迪瑞医疗,医疗保健,吉林,64.18,4277.93,15335.0,181169.81,76134.96,21190.15,40995.37,2.67,0.145,6.65,5.61,20140910
000560,昆百大Ａ,百货,云南,156.13,31591.22,117023.59,613101.31,363317.56,32386.52,153889.38,1.32,0.013999999999999999,3.17,2.77,19940202
002002,鸿达兴业,化工原料,江苏,39.18,52342.44,97203.92,1217196.63,351623.56,438375.06,115900.4,1.19,0.11199999999999999,3.62,4.83,20040625
600312,平高电气,电气设备,河南,30.76,81896.61,113748.54,1185847.25,808043.25,203358.25,302354.59,2.66,0.12,5.51,2.68,20010221
000913,*ST钱江,摩托车,浙江,31.33,45343.62,45353.6,333157.0,191847.61,79000.81,133710.31,2.95,0.096,4.36,2.75,19990514
002279,久其软件,软件服务,北京,0.0,18243.93,54149.19,234623.09,107161.25,22074.0,133571.81,2.47,-0.012,3.62,5.57,20090811
600645,中源协和,生物制药,天津,0.0,32878.21,38609.12,271705.66,79836.18,43870.95,106030.15,2.75,-0.016,3.91,8.49,19930504
000587,金洲慈航,批发业,黑龙江,26.45,55713.46,106187.46,2026981.0,905931.0,6716.66,585357.94,5.51,0.14400000000000002,7.27,2.1,19960425
002077,大港股份,区域地产,江苏,805.18,25199.25,50409.85,511993.94,349759.38,44441.15,93492.13,1.85,0.006999999999999999,4.24,5.0,20061116
002538,司尔特,农药化肥,安徽,32.61,57354.25,71812.03,425157.16,244749.8,85961.49,137378.0,1.91,0.066,4.26,2.03,20110118
002548,金新农,饲料,深圳,55.07,30630.26,38317.37,226039.17,99058.93,33667.87,89690.13,2.34,0.084,4.13,4.46,20110218
300277,海联讯,软件服务,深圳,0.0,33425.0,33500.0,61266.76,43176.03,11091.21,28388.05,0.85,-0.01,1.39,9.73,20111123
000800,一汽轿车,汽车整车,吉林,0.0,141175.41,162750.0,1721105.0,805260.38,543983.13,248890.22,1.53,-0.26,5.09,2.13,19970618
002542,中化岩土,建筑施工,北京,94.56,62224.46,174750.0,443632.59,292022.13,61747.25,93840.5,0.54,0.02,1.51,5.01,20110128
000885,同力水泥,水泥,河南,0.0,42679.92,47479.92,580685.81,92848.65,314774.44,119025.63,2.51,-0.09,4.52,2.87,19990319
002528,英飞拓,电脑设备,深圳,0.0,66686.14,92514.81,274516.94,137515.81,10824.94,143592.88,1.55,-0.042,2.54,3.4,20101224
002041,登海种业,种植业,山东,27.18,87386.14,88000.0,418647.34,350409.34,55191.8,2931.68,0.03,0.14400000000000002,2.72,5.75,20050418
600439,瑞贝卡,服饰,河南,34.26,94332.11,94332.11,466858.56,374726.5,51079.55,43712.67,0.46,0.039,2.53,2.13,20030710
002573,清新环境,环境保护,北京,52.07,106467.53,106560.0,673203.25,288296.41,200852.59,70496.63,0.66,0.08,2.79,5.96,20110422
